head	rel	tail	score
2250	1	1521	-1.20E-08
2250	6	1107	-3.12E-06
2250	6	1435	-8.73E-06
2250	1	1906	-8.80E-06
2250	1	66	-4.96E-05
2250	6	185	-6.01E-05
2250	5	1920	-0.000178865
2250	6	1521	-0.000248262
2250	6	1906	-0.000300964
2250	1	329	-0.000379877
2250	6	12	-0.00039562
2250	6	39	-0.000576397
2250	1	163	-0.000636266
2251	6	975	-5.63E-10
2251	6	1107	-2.62E-08
2251	6	1435	-6.22E-07
2251	5	1048	-7.60E-07
2251	1	1521	-2.08E-06
2251	6	185	-2.86E-06
2251	6	39	-9.88E-06
2251	1	329	-1.39E-05
2251	1	66	-1.91E-05
2251	6	1276	-2.84E-05
2251	6	107	-5.33E-05
2251	5	975	-5.59E-05
2251	6	392	-6.89E-05
2251	6	512	-6.96E-05
2251	1	163	-7.02E-05
2252	1	1521	-1.32E-17
2252	6	1276	-2.51E-13
2252	1	1906	-5.59E-13
2252	1	942	-1.86E-12
2252	1	1276	-1.30E-11
2252	1	1428	-2.05E-11
2252	6	975	-1.66E-10
2252	1	1361	-1.35E-07
2252	6	1521	-1.49E-07
2252	1	12	-2.16E-07
2252	6	1906	-6.49E-07
2252	1	1640	-7.81E-07
2252	6	12	-1.89E-06
2252	1	1616	-2.66E-06
2252	1	1041	-3.28E-06
2252	6	1107	-4.59E-06
2252	6	1435	-5.33E-06
2253	1	1521	-4.80E-30
2253	1	942	-1.06E-24
2253	1	1276	-1.15E-22
2253	1	1906	-9.45E-22
2253	1	1428	-4.40E-21
2253	6	1276	-5.15E-19
2253	1	1361	-5.62E-17
2253	1	1640	-1.43E-15
2253	1	12	-6.70E-15
2253	1	1041	-7.48E-15
2253	1	1729	-1.16E-13
2253	1	1616	-3.11E-13
2253	1	1552	-1.09E-12
2253	6	975	-1.66E-12
2253	6	1521	-1.79E-12
2253	6	1906	-8.20E-12
2253	1	1185	-1.06E-11
2254	1	1521	-4.92E-16
2254	6	975	-1.01E-15
2254	6	1276	-1.45E-15
2254	5	1920	-4.54E-11
2254	6	1107	-1.01E-10
2254	1	1906	-1.88E-10
2254	6	1435	-6.15E-10
2254	6	185	-2.05E-09
2254	5	968	-3.27E-09
2254	5	1574	-2.23E-08
2254	1	66	-3.98E-08
2254	6	1906	-5.31E-08
2254	5	1364	-1.34E-07
2254	6	1521	-3.05E-07
2255	6	975	-4.90E-06
2255	6	185	-6.74E-05
2255	6	1107	-0.000158423
2255	1	1521	-0.000341324
2255	6	1435	-0.000539384
2255	7	447	-0.000794516
2255	4	720	-0.001037761
2255	4	987	-0.001122758
2255	6	1415	-0.001125687
2255	4	683	-0.00118326
2255	8	185	-0.001332273
2256	1	1521	-1.23E-29
2256	1	942	-1.87E-26
2256	1	1276	-6.45E-23
2256	1	1906	-6.65E-22
2256	1	1428	-5.05E-20
2256	6	1276	-2.28E-18
2256	1	1361	-7.95E-16
2256	1	1041	-8.60E-15
2256	1	12	-1.31E-14
2256	1	1640	-7.85E-14
2256	6	1521	-3.91E-13
2256	1	1185	-1.26E-12
2256	6	1906	-2.37E-12
2256	1	1729	-1.29E-11
2256	6	975	-5.45E-11
2256	6	12	-7.66E-11
2256	1	1616	-1.37E-10
2257	1	1521	-2.07E-34
2257	1	942	-9.77E-33
2257	6	1276	-6.94E-28
2257	1	1276	-2.44E-27
2257	1	1906	-4.25E-26
2257	1	1428	-7.75E-25
2257	1	1640	-2.89E-19
2257	1	1361	-3.66E-19
2257	6	975	-7.29E-19
2257	1	1041	-3.34E-18
2257	1	12	-9.22E-17
2257	1	1729	-1.87E-16
2257	1	1185	-2.36E-16
2257	6	1906	-1.86E-15
2257	6	1521	-1.89E-15
2257	1	1616	-1.56E-13
2257	6	12	-2.11E-12
2258	6	1276	-5.90E-18
2258	6	975	-5.80E-16
2258	1	1521	-1.88E-15
2258	6	1906	-1.20E-10
2258	6	1107	-1.41E-10
2258	1	1906	-8.29E-10
2258	6	1521	-8.71E-10
2258	6	1435	-4.50E-09
2258	1	66	-2.16E-08
2258	6	185	-4.91E-08
2258	6	12	-6.93E-08
2258	6	1361	-1.97E-07
2258	1	1428	-1.48E-06
2258	6	683	-1.91E-06
2258	7	185	-2.05E-06
2259	6	975	-1.28E-09
2259	6	1107	-4.33E-08
2259	5	1048	-2.78E-07
2259	6	1435	-1.13E-06
2259	4	683	-1.55E-06
2259	6	185	-4.27E-06
2259	4	399	-8.17E-06
2259	4	574	-9.28E-06
2260	1	1521	-1.34E-18
2260	1	1906	-5.59E-13
2260	6	975	-1.28E-12
2260	6	1276	-1.28E-12
2260	1	942	-1.48E-12
2260	1	1276	-6.36E-12
2260	1	1428	-1.59E-11
2260	6	1107	-3.85E-08
2260	1	1640	-1.95E-07
2260	1	1361	-2.08E-07
2260	6	1435	-2.93E-07
2260	1	12	-3.15E-07
2260	6	1906	-5.02E-07
2260	5	1048	-6.78E-07
2260	1	66	-7.80E-07
2260	1	1616	-1.95E-06
2260	1	178	-2.65E-06
2261	1	942	-2.80E-44
2261	1	1521	-3.92E-44
2261	1	1276	-9.41E-39
2261	1	1906	-6.10E-34
2261	1	1428	-2.80E-33
2261	1	1361	-6.62E-27
2261	1	1640	-1.38E-26
2261	1	1729	-2.34E-25
2261	1	1041	-6.11E-25
2261	1	12	-1.72E-23
2261	6	1276	-1.15E-22
2261	1	1185	-1.76E-22
2261	1	1616	-4.97E-18
2261	1	1552	-6.34E-18
2261	1	1699	-1.69E-15
2261	1	178	-1.72E-15
2262	1	1521	-4.73E-29
2262	6	975	-9.43E-23
2262	6	1276	-2.01E-22
2262	1	1906	-2.89E-20
2262	6	1107	-3.02E-18
2262	1	1428	-3.80E-17
2262	6	1435	-5.10E-16
2262	1	66	-9.44E-13
2262	1	1276	-1.01E-12
2262	6	185	-2.81E-12
2262	1	942	-3.41E-12
2262	1	1616	-1.48E-11
2263	1	1521	-9.31E-16
2263	6	975	-1.29E-14
2263	6	1107	-8.87E-11
2263	1	1906	-2.07E-10
2263	6	1276	-9.45E-10
2263	1	1428	-1.75E-09
2263	1	1276	-2.66E-09
2263	6	1435	-3.81E-09
2263	6	107	-1.33E-07
2263	5	1048	-1.55E-07
2263	6	392	-3.10E-07
2263	6	185	-3.83E-07
2263	1	329	-4.82E-07
2263	1	66	-6.54E-07
2264	1	1521	-2.74E-23
2264	6	1276	-1.38E-19
2264	1	1906	-8.45E-17
2264	1	942	-2.32E-16
2264	1	1428	-7.40E-16
2264	1	1276	-1.19E-14
2264	6	1521	-1.19E-12
2264	6	1906	-3.45E-11
2264	6	975	-2.60E-10
2264	6	12	-3.48E-10
2264	1	1361	-7.99E-10
2264	1	1640	-1.73E-09
2264	1	12	-2.79E-09
2264	1	66	-4.40E-09
2264	1	1616	-4.48E-09
2264	1	1041	-7.00E-09
2264	6	1361	-7.52E-09
2264	5	975	-1.77E-08
2264	5	1048	-7.77E-08
2265	1	1521	-1.27E-23
2265	1	942	-3.22E-19
2265	6	1276	-3.16E-18
2265	1	1906	-1.34E-17
2265	1	1276	-2.72E-17
2265	1	1428	-2.29E-15
2265	6	975	-7.97E-15
2265	1	1640	-4.04E-10
2265	1	1361	-6.11E-10
2265	6	1107	-1.01E-09
2265	1	12	-1.20E-09
2265	1	1041	-1.21E-09
2265	6	1906	-3.03E-09
2265	1	66	-1.29E-08
2265	6	1435	-1.48E-08
2265	6	1521	-1.51E-08
2265	1	1185	-3.15E-08
2265	1	178	-5.15E-08
2266	1	1521	-1.59E-12
2266	6	1276	-1.73E-12
2266	1	942	-9.66E-11
2266	1	1906	-1.36E-09
2266	1	1276	-9.79E-09
2266	1	1428	-3.75E-08
2266	6	975	-8.50E-08
2266	6	1521	-1.05E-07
2266	6	1906	-8.83E-07
2266	6	12	-1.68E-06
2266	6	1361	-5.40E-06
2266	1	1041	-2.02E-05
2266	1	1361	-2.04E-05
2266	6	1107	-3.56E-05
2266	1	66	-4.96E-05
2266	1	12	-6.72E-05
2266	1	1640	-6.74E-05
2266	1	178	-0.000126309
2267	1	1521	-4.54E-28
2267	1	942	-6.02E-23
2267	1	1906	-2.88E-20
2267	1	1276	-7.94E-19
2267	1	1428	-1.17E-16
2267	6	1276	-2.01E-16
2267	6	975	-1.05E-15
2267	1	1361	-1.45E-11
2267	1	1041	-1.96E-11
2267	1	12	-2.66E-11
2267	1	1640	-1.76E-10
2267	6	1107	-6.62E-10
2267	1	1185	-7.14E-10
2267	6	1435	-1.35E-09
2267	1	66	-1.24E-08
2267	1	178	-1.50E-08
2268	1	1521	-2.24E-23
2268	1	942	-2.40E-20
2268	1	1276	-9.89E-18
2268	1	1906	-4.24E-17
2268	1	1428	-2.65E-16
2268	6	1276	-2.35E-15
2268	1	1361	-2.99E-12
2268	1	1041	-1.36E-11
2268	1	12	-4.48E-11
2268	1	1640	-5.14E-11
2268	6	1521	-5.69E-10
2268	6	975	-1.20E-09
2268	6	1906	-1.67E-09
2268	1	1185	-2.92E-09
2268	1	1729	-9.42E-09
2268	1	1616	-9.89E-09
2268	6	12	-5.00E-08
2269	1	1521	-2.41E-15
2269	1	942	-4.89E-11
2269	1	1906	-8.48E-11
2269	1	1276	-4.58E-10
2269	1	1428	-1.36E-09
2269	6	1276	-2.41E-09
2269	6	975	-3.28E-08
2269	1	1361	-4.41E-07
2269	1	12	-8.31E-07
2269	6	1521	-8.80E-07
2269	1	1616	-5.18E-06
2269	1	1640	-6.59E-06
2269	6	12	-6.60E-06
2269	1	1041	-6.98E-06
2269	5	1048	-8.66E-06
2269	6	1361	-9.33E-06
2269	6	1906	-9.84E-06
2269	6	1435	-1.55E-05
2270	1	1521	-1.63E-14
2270	1	942	-2.18E-11
2270	1	1906	-1.80E-10
2270	1	1276	-7.41E-10
2270	1	1428	-1.30E-08
2270	6	1276	-1.49E-08
2270	6	975	-3.86E-08
2270	6	392	-1.47E-05
2270	1	12	-1.61E-05
2270	1	178	-1.76E-05
2270	6	1435	-1.97E-05
2270	1	1361	-2.27E-05
2271	1	1521	0
2271	1	942	-1.78E-36
2271	1	1906	-6.17E-35
2271	1	1276	-6.15E-34
2271	1	1428	-1.28E-32
2271	6	1276	-1.00E-30
2271	6	975	-4.63E-28
2271	1	1640	-1.82E-22
2271	1	1361	-4.17E-21
2271	1	12	-4.98E-19
2271	6	1107	-5.14E-19
2271	1	1041	-9.14E-19
2271	1	178	-1.48E-17
2271	1	1616	-1.61E-17
2272	1	1521	0
2272	1	942	0
2272	1	1276	-3.92E-44
2272	1	1906	-2.80E-39
2272	1	1428	-2.57E-38
2272	1	1361	-3.29E-30
2272	1	1640	-6.44E-30
2272	6	1276	-1.09E-29
2272	1	1041	-8.45E-29
2272	1	1729	-4.32E-27
2272	1	12	-1.02E-26
2272	1	1185	-1.35E-25
2272	1	1616	-3.17E-20
2272	1	1552	-3.17E-19
2272	6	975	-3.21E-19
2272	6	1906	-2.62E-18
2272	6	1521	-3.61E-18
2273	1	1521	-8.93E-26
2273	6	1276	-1.74E-23
2273	1	942	-2.69E-23
2273	1	1906	-1.69E-19
2273	1	1276	-1.55E-18
2273	1	1428	-3.89E-17
2273	6	975	-8.51E-15
2273	6	1521	-2.25E-14
2273	6	1906	-1.02E-13
2273	1	1041	-8.48E-13
2273	1	1361	-9.29E-13
2273	1	1640	-5.24E-12
2273	6	12	-8.96E-12
2273	1	12	-9.02E-12
2273	1	1185	-5.05E-11
2273	6	1361	-2.56E-10
2273	6	1107	-3.49E-09
2273	1	1729	-7.93E-09
2273	6	942	-8.34E-09
2273	6	1435	-9.28E-09
2274	1	1521	-2.58E-31
2274	1	942	-2.63E-26
2274	1	1906	-1.30E-23
2274	1	1276	-3.09E-22
2274	6	1276	-6.90E-22
2274	1	1428	-1.02E-21
2274	1	1361	-2.62E-16
2274	1	1041	-1.69E-15
2274	1	12	-3.16E-15
2274	1	1640	-4.72E-15
2274	6	975	-8.92E-15
2274	6	1521	-1.04E-13
2274	1	1616	-1.54E-13
2274	6	1906	-1.19E-12
2274	1	1729	-1.46E-12
2274	1	1185	-4.39E-12
2274	1	1552	-4.55E-11
2275	1	1521	-1.76E-24
2275	6	975	-1.21E-19
2275	1	1906	-5.51E-17
2275	6	1276	-1.72E-16
2275	6	1107	-2.09E-16
2275	1	1428	-2.27E-14
2275	6	1435	-1.38E-13
2275	1	1276	-1.61E-12
2275	1	942	-4.39E-12
2275	6	185	-1.99E-10
2275	5	1048	-3.01E-10
2275	1	329	-3.38E-10
2275	6	107	-4.03E-10
2275	1	66	-7.94E-10
2276	6	1276	-1.64E-26
2276	1	1521	-2.64E-20
2276	6	975	-1.02E-19
2276	1	1906	-1.36E-14
2276	6	1906	-1.52E-14
2276	6	1521	-1.64E-13
2276	6	1107	-3.75E-13
2276	6	1435	-6.46E-13
2276	6	12	-1.74E-11
2276	1	1428	-2.58E-11
2276	6	1361	-1.04E-10
2276	6	1209	-1.25E-10
2276	1	942	-3.76E-10
2276	1	1276	-5.05E-10
2277	1	1521	-1.00E-22
2277	1	1906	-1.74E-16
2277	1	942	-1.20E-15
2277	1	1428	-1.80E-15
2277	1	1276	-4.46E-14
2277	6	1276	-3.64E-13
2277	6	975	-3.79E-11
2277	1	1361	-2.72E-10
2277	1	12	-4.21E-10
2277	1	1616	-5.60E-10
2277	1	1640	-7.03E-10
2277	1	1041	-2.55E-09
2277	6	1521	-3.18E-08
2277	5	1048	-1.63E-07
2277	1	69	-2.13E-07
2277	1	66	-2.51E-07
2277	6	12	-4.12E-07
2277	6	1906	-5.06E-07
2277	1	1552	-8.16E-07
2278	6	1276	-1.58E-26
2278	1	1521	-8.20E-26
2278	6	975	-7.95E-20
2278	1	1906	-4.42E-19
2278	1	1428	-9.08E-17
2278	1	942	-2.98E-16
2278	1	1276	-8.67E-16
2278	6	1906	-1.57E-13
2278	6	1521	-4.24E-13
2278	6	1107	-1.45E-12
2278	6	1435	-9.07E-12
2278	6	12	-4.94E-11
2278	6	1361	-1.78E-10
2278	1	1640	-2.64E-10
2278	6	185	-3.22E-10
2278	1	66	-6.95E-10
2278	6	1209	-1.75E-09
2279	1	1521	-2.44E-28
2279	6	1276	-1.28E-20
2279	1	1906	-4.62E-20
2279	6	975	-5.30E-20
2279	1	1428	-3.39E-18
2279	1	942	-2.46E-16
2279	6	1107	-4.61E-16
2279	1	1276	-6.04E-16
2279	6	1435	-7.10E-14
2279	6	185	-3.29E-11
2279	1	66	-4.27E-11
2279	1	1616	-4.28E-11
2280	1	1521	-1.92E-25
2280	1	942	-3.43E-20
2280	1	1906	-1.45E-18
2280	6	1276	-2.03E-17
2280	1	1428	-6.48E-17
2280	1	1276	-2.06E-16
2280	6	975	-7.21E-14
2280	1	1361	-1.26E-11
2280	1	12	-3.41E-11
2280	1	1041	-5.61E-11
2280	1	1640	-7.02E-11
2280	6	1521	-8.44E-10
2280	6	1906	-1.57E-09
2280	1	1616	-1.12E-08
2280	5	1048	-1.48E-08
2280	6	12	-2.05E-08
2280	1	1185	-2.14E-08
2281	6	975	-1.03E-17
2281	6	1107	-9.80E-15
2281	1	1521	-6.04E-12
2281	6	1435	-6.90E-12
2281	6	185	-2.65E-10
2281	5	1048	-6.95E-10
2281	6	1276	-7.82E-10
2281	6	39	-2.60E-09
2281	5	1920	-5.91E-09
2281	1	66	-2.80E-08
2281	7	975	-3.82E-08
2281	6	107	-5.67E-08
2281	6	719	-8.43E-08
2281	5	2007	-1.08E-07
2281	5	1632	-4.57E-07
2281	6	392	-7.91E-07
2281	7	512	-1.06E-06
2281	6	437	-2.08E-06
2282	6	1276	-1.50E-17
2282	1	1521	-2.53E-17
2282	1	942	-7.68E-13
2282	1	1906	-1.74E-12
2282	6	1521	-4.66E-12
2282	1	1276	-8.05E-12
2282	6	1906	-1.06E-11
2282	1	1428	-1.76E-11
2282	6	975	-4.44E-11
2282	6	1361	-8.79E-11
2282	6	12	-2.39E-09
2282	6	1428	-2.46E-09
2282	1	1361	-2.18E-08
2282	6	942	-5.19E-08
2282	6	1640	-5.47E-08
2282	1	1640	-7.68E-08
2282	4	822	-8.93E-08
2282	6	1729	-1.97E-07
2282	1	12	-3.00E-07
2282	1	1041	-7.93E-07
2282	6	448	-1.15E-06
2283	6	975	-1.01E-08
2283	1	1521	-4.44E-07
2283	6	1276	-1.02E-06
2283	6	1107	-1.76E-06
2283	5	1048	-4.45E-06
2283	6	1435	-6.83E-06
2283	1	66	-3.55E-05
2283	1	329	-5.77E-05
2283	6	185	-0.000132976
2283	1	163	-0.000137695
2283	6	392	-0.00014054
2283	1	1906	-0.000159833
2283	6	107	-0.000193167
2283	1	78	-0.00028352
2284	1	1521	-1.16E-26
2284	1	942	-2.39E-25
2284	1	1276	-2.44E-22
2284	1	1906	-4.10E-20
2284	1	1428	-2.98E-18
2284	1	1361	-3.01E-14
2284	1	1640	-1.95E-13
2284	6	1276	-3.13E-13
2284	1	1041	-3.48E-13
2284	1	12	-6.64E-13
2284	1	1185	-5.54E-12
2284	1	1729	-4.61E-11
2284	6	975	-9.79E-10
2284	1	1616	-4.90E-09
2284	1	178	-8.06E-09
2285	6	975	-8.55E-10
2285	6	1107	-8.38E-09
2285	6	1276	-3.75E-08
2285	6	185	-3.65E-07
2285	6	1435	-4.20E-07
2285	7	975	-1.09E-05
2285	5	1048	-2.39E-05
2285	6	107	-5.40E-05
2285	6	245	-6.20E-05
2285	1	1521	-6.48E-05
2285	6	683	-6.71E-05
2285	1	66	-7.40E-05
2285	7	185	-9.08E-05
2286	1	1521	-3.29E-16
2286	6	1276	-6.73E-15
2286	1	942	-1.06E-13
2286	1	1906	-1.99E-12
2286	1	1276	-2.49E-12
2286	1	1428	-4.22E-11
2286	6	975	-6.92E-11
2286	1	1640	-4.13E-08
2286	1	1361	-4.20E-08
2286	6	1107	-8.89E-08
2286	1	1041	-3.48E-07
2286	1	12	-3.71E-07
2286	6	1906	-6.20E-07
2286	6	1521	-9.57E-07
2286	6	1435	-1.15E-06
2286	1	1185	-2.83E-06
2286	6	12	-4.67E-06
2286	1	178	-6.10E-06
2287	1	1521	-5.16E-17
2287	1	942	-7.21E-14
2287	1	1276	-4.31E-13
2287	1	1906	-4.48E-12
2287	1	1428	-1.32E-11
2287	6	1276	-7.85E-09
2287	6	975	-2.10E-08
2287	1	1640	-3.43E-08
2287	1	1361	-3.94E-08
2287	1	12	-1.33E-07
2287	1	1041	-2.94E-07
2287	1	178	-2.42E-06
2287	1	1616	-4.46E-06
2288	6	975	-6.17E-11
2288	6	1107	-6.32E-10
2288	6	1435	-4.00E-08
2288	6	1276	-6.81E-08
2288	7	185	-2.87E-06
2288	6	185	-3.61E-06
2288	6	39	-9.39E-06
2288	6	437	-0.000104522
2288	5	1920	-0.000110809
2288	6	1415	-0.000110846
2289	6	975	-1.19E-13
2289	1	1521	-8.12E-12
2289	6	1276	-2.05E-09
2289	6	1107	-4.71E-09
2289	6	1435	-2.70E-08
2289	1	1906	-1.71E-07
2289	6	185	-3.25E-07
2289	1	66	-1.43E-06
2289	6	392	-1.84E-06
2289	6	107	-2.65E-06
2289	6	39	-1.97E-05
2289	1	329	-2.56E-05
2289	6	512	-2.99E-05
2289	7	512	-6.61E-05
2289	1	78	-8.28E-05
2290	6	975	-8.29E-12
2290	1	1521	-8.22E-10
2290	6	1276	-8.23E-09
2290	6	1107	-1.28E-06
2290	6	1435	-1.49E-06
2290	1	1906	-5.58E-06
2290	6	185	-6.45E-06
2290	5	1048	-1.05E-05
2290	6	107	-1.34E-05
2290	6	1906	-1.72E-05
2290	1	66	-2.43E-05
2290	6	392	-2.55E-05
2290	1	69	-7.51E-05
2290	6	39	-9.49E-05
2290	6	245	-0.000107347
2290	6	1361	-0.000118885
2290	5	1506	-0.000226433
2290	6	1521	-0.000245376
2291	1	1521	-4.20E-44
2291	1	1906	-3.56E-31
2291	1	1428	-3.86E-28
2291	6	1276	-7.10E-26
2291	1	1276	-1.12E-25
2291	1	942	-2.44E-25
2291	6	975	-1.20E-24
2291	6	1107	-1.36E-18
2291	1	1616	-2.34E-17
2291	1	66	-2.77E-17
2291	1	1361	-1.89E-16
2291	1	12	-3.17E-16
2291	1	1640	-1.05E-15
2291	6	1435	-1.52E-15
2291	1	1041	-1.32E-14
2291	1	69	-2.82E-13
2291	1	178	-3.10E-13
2292	1	1521	-2.74E-24
2292	1	1906	-4.88E-18
2292	6	1276	-3.73E-17
2292	1	1428	-4.22E-17
2292	1	942	-3.43E-16
2292	1	1276	-2.21E-15
2292	6	975	-1.86E-14
2292	1	1361	-8.88E-12
2292	1	1616	-1.20E-11
2292	5	1048	-3.79E-11
2292	1	1640	-1.21E-10
2292	6	1107	-2.53E-10
2292	6	1435	-2.79E-10
2292	1	12	-6.74E-10
2292	1	1041	-6.88E-09
2292	1	1552	-1.13E-08
2293	6	1276	-1.60E-13
2293	1	1521	-2.63E-13
2293	6	975	-3.17E-12
2293	1	1906	-6.37E-09
2293	6	185	-7.02E-09
2293	6	1107	-9.99E-09
2293	6	1435	-2.17E-08
2293	1	1428	-6.14E-08
2293	5	1920	-1.19E-07
2293	6	1906	-3.96E-07
2293	6	1521	-5.48E-07
2293	6	1415	-8.23E-07
2293	6	329	-1.00E-06
2294	1	1521	-2.99E-25
2294	6	1276	-5.88E-19
2294	1	1906	-2.03E-17
2294	1	942	-1.58E-15
2294	1	1428	-2.02E-15
2294	6	975	-2.28E-13
2294	1	1276	-2.43E-13
2294	6	1521	-8.30E-12
2294	6	1906	-1.41E-10
2294	6	12	-2.10E-09
2294	1	66	-3.01E-09
2294	6	1361	-1.60E-08
2294	1	12	-2.63E-08
2294	1	1361	-3.40E-08
2294	1	69	-8.87E-08
2294	1	1640	-9.77E-08
2294	1	1041	-1.19E-07
2294	6	1435	-1.29E-07
2294	5	1048	-1.68E-07
2294	1	178	-2.29E-07
2295	1	1521	-1.10E-13
2295	6	1107	-3.62E-10
2295	6	975	-5.26E-10
2295	1	1906	-4.44E-09
2295	1	66	-1.35E-08
2295	6	1276	-1.62E-08
2295	6	1435	-3.09E-08
2295	1	163	-2.23E-07
2295	6	185	-3.09E-07
2295	1	329	-3.16E-07
2295	5	1048	-6.94E-07
2295	6	719	-1.64E-06
2295	1	78	-2.19E-06
2296	6	975	-5.15E-09
2296	6	1107	-4.48E-07
2296	6	1435	-5.39E-06
2296	1	1521	-1.83E-05
2296	5	1048	-2.47E-05
2296	6	107	-9.75E-05
2296	6	185	-0.000242883
2296	1	66	-0.000275371
2296	6	392	-0.000370026
2296	1	163	-0.00041033
2296	5	1343	-0.000411417
2296	6	39	-0.000773371
2297	6	1276	-4.81E-22
2297	1	1521	-7.53E-21
2297	1	942	-3.32E-19
2297	1	1276	-8.12E-16
2297	1	1906	-1.90E-15
2297	6	975	-2.01E-13
2297	1	1428	-3.94E-13
2297	6	1906	-3.03E-12
2297	6	1521	-4.63E-12
2297	6	942	-1.09E-10
2297	6	1361	-3.02E-10
2297	6	12	-5.97E-10
2297	1	1041	-2.61E-09
2297	6	1209	-2.91E-09
2297	1	1361	-3.52E-09
2297	6	1729	-4.33E-09
2297	1	1640	-4.80E-09
2297	1	1185	-1.10E-08
2298	1	1521	-1.01E-09
2298	6	975	-1.28E-09
2298	6	1276	-3.49E-07
2298	1	1906	-1.97E-05
2298	7	975	-2.05E-05
2298	6	185	-2.46E-05
2298	7	185	-2.61E-05
2298	6	1107	-3.13E-05
2298	6	1435	-3.96E-05
2298	6	1906	-4.68E-05
2298	6	1521	-7.55E-05
2299	1	1521	-1.52E-29
2299	1	942	-1.52E-23
2299	1	1906	-5.37E-22
2299	1	1276	-4.72E-20
2299	1	1428	-5.17E-20
2299	6	1276	-4.86E-17
2299	6	975	-2.68E-14
2299	1	1361	-4.42E-14
2299	1	12	-2.14E-13
2299	1	1041	-2.53E-13
2299	1	1640	-5.84E-13
2299	1	1616	-7.30E-11
2299	1	1185	-2.93E-10
2299	6	1521	-1.11E-09
2299	6	1906	-1.53E-09
2299	1	1729	-6.19E-09
2299	1	178	-7.33E-09
2300	1	1521	-1.06E-39
2300	1	942	-2.10E-36
2300	1	1276	-9.01E-32
2300	1	1906	-7.60E-30
2300	1	1428	-3.50E-29
2300	6	1276	-9.30E-23
2300	1	1640	-5.07E-22
2300	1	1361	-7.54E-22
2300	1	1041	-1.58E-20
2300	1	12	-2.16E-19
2300	1	1729	-8.15E-19
2300	1	1185	-1.57E-17
2300	6	975	-4.02E-17
2300	1	1616	-1.02E-15
2300	1	1552	-4.83E-14
2300	1	178	-1.07E-13
2301	6	975	-5.43E-10
2301	1	1521	-3.94E-08
2301	6	1276	-2.71E-07
2301	6	1107	-3.05E-07
2301	6	1435	-7.28E-07
2301	5	1048	-2.38E-06
2301	6	185	-1.56E-05
2301	5	975	-6.73E-05
2301	6	107	-0.000101335
2301	1	1906	-0.000108365
2301	5	1343	-0.000122587
2301	6	392	-0.000228062
2301	1	66	-0.000258569
2302	1	1521	-2.36E-15
2302	6	975	-4.26E-15
2302	6	1107	-5.51E-11
2302	1	1906	-8.19E-11
2302	6	1276	-1.83E-10
2302	1	1428	-2.27E-09
2302	6	1435	-3.70E-09
2302	1	1276	-8.44E-09
2302	6	185	-2.51E-08
2302	6	107	-3.48E-08
2302	1	942	-3.54E-08
2302	1	329	-5.05E-08
2302	1	66	-1.05E-07
2302	1	178	-1.54E-07
2303	1	1521	-1.13E-29
2303	1	942	-1.61E-27
2303	1	1276	-2.50E-23
2303	1	1906	-1.67E-22
2303	1	1428	-3.85E-21
2303	6	1276	-2.36E-18
2303	1	1361	-4.03E-17
2303	1	1041	-6.03E-16
2303	1	1640	-1.90E-15
2303	1	12	-2.56E-15
2303	1	1729	-2.40E-14
2303	1	1185	-8.90E-14
2303	1	1616	-5.90E-12
2303	6	1521	-1.06E-11
2303	6	1906	-6.80E-11
2303	1	1552	-2.24E-10
2303	6	12	-1.16E-09
2304	1	1521	-1.00E-19
2304	1	1906	-7.28E-14
2304	1	942	-3.26E-13
2304	6	1276	-3.35E-13
2304	6	975	-1.14E-11
2304	1	1428	-3.38E-11
2304	1	1276	-4.80E-11
2304	6	1435	-2.81E-08
2304	1	66	-7.80E-08
2304	6	1107	-1.52E-07
2304	1	12	-6.80E-07
2304	1	1361	-8.16E-07
2304	1	1041	-8.56E-07
2304	6	1906	-1.06E-06
2304	6	1521	-1.25E-06
2304	1	178	-1.51E-06
2305	1	1521	-2.13E-09
2305	1	1906	-1.19E-06
2305	6	1276	-2.16E-06
2305	6	975	-3.69E-06
2305	1	1428	-3.97E-05
2305	1	1276	-5.06E-05
2305	5	975	-0.000165131
2305	5	1048	-0.000232793
2305	1	942	-0.000279765
2305	6	1435	-0.000403926
2305	1	66	-0.000758633
2305	6	392	-0.000760515
2305	6	1521	-0.00078916
2305	5	1912	-0.000973073
2305	6	12	-0.00117905
2305	6	1906	-0.001192308
2305	6	1107	-0.002117307
2305	6	261	-0.002916279
2305	1	12	-0.003713857
2305	5	1315	-0.003777516
2305	6	107	-0.003906331
2306	1	1521	-1.63E-34
2306	1	1906	-8.38E-25
2306	1	942	-8.66E-25
2306	1	1276	-2.17E-24
2306	1	1428	-5.81E-23
2306	6	1276	-4.89E-17
2306	6	975	-1.28E-16
2306	1	1361	-1.55E-15
2306	1	1640	-1.73E-15
2306	1	12	-1.05E-14
2306	1	1616	-6.08E-14
2306	1	1041	-8.54E-14
2306	1	1552	-1.03E-12
2306	5	1920	-4.59E-12
2306	1	66	-5.79E-12
2306	1	178	-2.45E-11
2307	1	1521	-5.33E-15
2307	6	1276	-7.42E-15
2307	6	975	-1.98E-13
2307	1	1906	-3.85E-10
2307	6	1107	-1.02E-09
2307	6	1435	-3.92E-09
2307	1	942	-7.70E-08
2307	1	1428	-8.49E-08
2307	6	1906	-5.64E-07
2307	5	1048	-5.64E-07
2307	1	1276	-6.17E-07
