head	rel	tail	score
TCMsymptom::Yan Hong Zhong Tong	Syndrome::Symptom	Disease::MESH:C563789	-0.137749165
TCMsymptom::Yan Hou Bu Li	Symptom::Disease	Disease::MESH:C563789	-0.277862608
TCMsymptom::Yang	Syndrome::Symptom	Disease::MESH:C563789	-0.081445627
TCMsymptom::Feng Shi Re Bi	Symptom::Disease	Disease::MESH:C563789	-0.191243112
TCMsymptom::Xie Re Tu Nv	Syndrome::Symptom	Disease::MESH:C563739	-0.368869334
TCMsymptom::Niao Ji	Syndrome::Symptom	Disease::MESH:C563739	-0.338842541
TCMsymptom::Shen Mu Fa Huang	Syndrome::Symptom	Disease::MESH:C563739	-0.06501238
TCMsymptom::Zhuo Ti	Syndrome::Symptom	Disease::MESH:C563739	-0.532472372
TCMsymptom::Jing Shui Lin Li Bu Jing	Symptom::Disease	Disease::MESH:C563273	-0.396012813
TCMsymptom::Yong Ju	Symptom::Disease	Disease::MESH:C563273	-0.377253264
TCMsymptom::Mu Hun	Symptom::Disease	Disease::MESH:C563273	-0.375672758
TCMsymptom::Zhuo Ti	Symptom::Disease	Disease::MESH:C563273	-0.466534704
TCMsymptom::Er Nei Liu Nong	Syndrome::Symptom	Disease::MESH:C562799	-0.083393246
TCMsymptom::Bu Mian	Symptom::Disease	Disease::MESH:C538258	-0.348180354
TCMsymptom::Liu Nong	Symptom::Disease	Disease::MESH:C538258	-0.296580315
TCMsymptom::Xia Xie	Symptom::Disease	Disease::MESH:C538258	-0.102198228
TCMsymptom::Xiao Bian Tong	Symptom::Disease	Disease::MESH:C538258	-0.310159236
TCMsymptom::Xie Xia Pi Kuai	Symptom::Disease	Disease::MESH:C538258	-0.170030296
TCMsymptom::Zhi Ti Kun Zhong	Symptom::Disease	Disease::MESH:C538258	-0.329147995
TCMsymptom::Shi Bi Bing	Symptom::Disease	Disease::MESH:C538258	-0.518039703
TCMsymptom::Xie Li Hou Zhong	Symptom::Disease	Disease::MESH:C538258	-0.397761345
TCMsymptom::Da Bian Gan Zao	Symptom::Disease	Disease::MESH:C538258	-0.512079
TCMsymptom::Wei Guan Shao Zhuo Gan	Symptom::Disease	Disease::MESH:C538258	-0.316171646
TCMsymptom::Ya Ken Zhong Tong Chu Xie	Symptom::Disease	Disease::MESH:C538258	-0.249169067
TCMsymptom::Fen La Ge Da	Symptom::Disease	Disease::MESH:C538258	-0.635803699
TCMsymptom::Feng Yan Lan Xian	Symptom::Disease	Disease::MESH:C538258	-0.078987174
TCMsymptom::Mian Chi	Symptom::Disease	Disease::MESH:C538258	-0.081247941
TCMsymptom::Niao Xie Xie Se Xian Hong	Symptom::Disease	Disease::MESH:C538258	-0.056995828
TCMsymptom::Yong Ju	Symptom::Disease	Disease::MESH:C538258	-0.330581516
TCMsymptom::Yong Ju Nong Cheng Bu Kui	Symptom::Disease	Disease::MESH:C538258	-0.379216313
TCMsymptom::Liu Huang Ti	Symptom::Disease	Disease::MESH:C538258	-0.049408447
TCMsymptom::Mu Hun Bu Ming	Symptom::Disease	Disease::MESH:C538258	-0.063982919
TCMsymptom::Sao Yang Nan Ren	Symptom::Disease	Disease::MESH:C538258	-0.305811673
TCMsymptom::Tu Chuang	Symptom::Disease	Disease::MESH:C538258	-0.399162889
TCMsymptom::Zhi Ti Xiong Tong	Syndrome::Symptom	Disease::MESH:C538178	-0.585564554
TCMsymptom::Xia Zhi Chen Zhong	Symptom::Disease	Disease::MESH:C538178	-0.169396162
TCMsymptom::Xiao Bian Huang	Syndrome::Symptom	Disease::MESH:C538178	-0.049371213
TCMsymptom::Yin Yang	Syndrome::Symptom	Disease::MESH:C538178	-0.118297093
TCMsymptom::Xie Lin Se Tong	Symptom::Disease	Disease::MESH:C538178	-0.247219339
TCMsymptom::Gang Men Teng Tong	Syndrome::Symptom	Disease::MESH:C538178	-0.332960874
TCMsymptom::Kou Zao	Symptom::Disease	Disease::MESH:C538178	-0.15447244
TCMsymptom::Chi Ken Zhong Tong	Symptom::Disease	Disease::MESH:C538178	-0.460128099
TCMsymptom::Niao Xie	Symptom::Disease	Disease::MESH:C538178	-0.102711543
TCMsymptom::Mu Hun	Symptom::Disease	Disease::MESH:C538178	-0.374028057
TCMsymptom::Mu Se Tong	Symptom::Disease	Disease::MESH:C538178	-0.363437682
TCMsymptom::Xiao Bian Lin Li	Syndrome::Symptom	Disease::MESH:C538157	-0.056356162
TCMsymptom::Feng Re Gan Mao	Syndrome::Symptom	Disease::MESH:C538157	-0.037640326
TCMsymptom::Liu Nong Ti	Symptom::Disease	Disease::MESH:C538052	-0.037075873
TCMsymptom::Mu Fa Huang	Symptom::Disease	Disease::MESH:C538052	-0.154207066
TCMsymptom::Pi Fu Mi Lan	Symptom::Disease	Disease::MESH:C538052	-0.21906288
TCMsymptom::Xiong Ge Pi Man	Syndrome::Symptom	Disease::MESH:C538052	-0.307833344
TCMsymptom::Huang Ju	Syndrome::Symptom	Disease::MESH:C538052	-0.445229143
TCMsymptom::Ya Tong	Syndrome::Symptom	Disease::MESH:C538052	-0.068592161
TCMsymptom::Xiao Bian Chi Se	Symptom::Disease	Disease::MESH:C537839	-0.162811488
TCMsymptom::Liu Nong	Symptom::Disease	Disease::MESH:C537839	-0.115536548
TCMsymptom::Niao Chi	Symptom::Disease	Disease::MESH:C537839	-0.272449285
TCMsymptom::Shen Mu Fa Huang	Symptom::Disease	Disease::MESH:C537839	-0.165750355
TCMsymptom::Shu Xie Fa Re	Symptom::Disease	Disease::MESH:C537839	-0.185833976
TCMsymptom::Xiong Man Yu Men	Symptom::Disease	Disease::MESH:C537839	-0.380860388
TCMsymptom::Zhi Ti Kun Zhong	Symptom::Disease	Disease::MESH:C537839	-0.169555098
TCMsymptom::Re Lin	Symptom::Disease	Disease::MESH:C537839	-0.115201682
TCMsymptom::Jiao Qi Zhong Du	Symptom::Disease	Disease::MESH:C537839	-0.468331456
TCMsymptom::Xie Li Hou Zhong	Symptom::Disease	Disease::MESH:C537839	-0.310444683
TCMsymptom::Da Bian Gan	Symptom::Disease	Disease::MESH:C537839	-0.47856921
TCMsymptom::E Ni	Symptom::Disease	Disease::MESH:C537839	-0.124784335
TCMsymptom::Wu Xin Fan Re	Symptom::Disease	Disease::MESH:C537839	-0.022053925
TCMsymptom::Bao Zhu Xia Xie	Symptom::Disease	Disease::MESH:C537839	-0.067833275
TCMsymptom::Niao Xie Xie Se Zi Hong	Symptom::Disease	Disease::MESH:C537839	-0.059823044
TCMsymptom::Sai Zhong	Symptom::Disease	Disease::MESH:C537839	-0.402872622
TCMsymptom::She An Hong	Symptom::Disease	Disease::MESH:C537839	-0.164144769
TCMsymptom::Yong Ju Nong Cheng Bu Kui	Symptom::Disease	Disease::MESH:C537839	-0.159263104
TCMsymptom::Yong Zhong Ding Chuang	Symptom::Disease	Disease::MESH:C537839	-0.134767175
TCMsymptom::Chang Yong Zhong Tong	Symptom::Disease	Disease::MESH:C537839	-0.175726071
TCMsymptom::Mu Hun	Symptom::Disease	Disease::MESH:C537839	-0.298462331
TCMsymptom::Pi Zhen Biao Mian Fu You Jiao Hou De Yin Bai Se Lin Xie	Symptom::Disease	Disease::MESH:C537839	-0.218547329
TCMsymptom::Yan Nian Mo Chong Xie	Symptom::Disease	Disease::MESH:C537839	-0.321238786
TCMsymptom::Tu Chuang	Symptom::Disease	Disease::MESH:C537839	-0.436614662
TCMsymptom::Feng Re Yu Fei Yan Tong	Symptom::Disease	Disease::MESH:C537839	-0.133746818
TCMsymptom::Bu Mian	Symptom::Disease	Disease::MESH:C537475	-0.319495022
TCMsymptom::Niao Re	Symptom::Disease	Disease::MESH:C537475	-0.240883961
TCMsymptom::Ge Xie	Symptom::Disease	Disease::MESH:C537475	-0.002019289
TCMsymptom::Dai Xia Se Huang	Symptom::Disease	Disease::MESH:C537302	-0.406939089
TCMsymptom::Niao Re	Symptom::Disease	Disease::MESH:C537302	-0.189215377
TCMsymptom::She Ti Pang Da	Symptom::Disease	Disease::MESH:C537302	-0.13482897
TCMsymptom::Shu Xie Fa Re	Symptom::Disease	Disease::MESH:C537302	-0.16522257
TCMsymptom::Xie Xie	Symptom::Disease	Disease::MESH:C537302	-0.218123093
TCMsymptom::Xiao Er Liang Feng	Symptom::Disease	Disease::MESH:C537302	-0.333877742
TCMsymptom::Wei Guan Cao Za Bu Shi	Symptom::Disease	Disease::MESH:C537302	-0.231508628
TCMsymptom::Bao Jue	Symptom::Disease	Disease::MESH:C537302	-0.632167518
TCMsymptom::Chi Lv Hong Ban	Symptom::Disease	Disease::MESH:C537302	-0.089333341
TCMsymptom::Pi Fu Feng Tuan Se Hong	Symptom::Disease	Disease::MESH:C537302	-0.18019639
TCMsymptom::Xie Re Tu Nv	Symptom::Disease	Disease::MESH:C536849	-0.312090605
TCMsymptom::Niao Re	Symptom::Disease	Disease::MESH:C536849	-0.137682334
TCMsymptom::Re Li	Symptom::Disease	Disease::MESH:C536849	-0.202401862
TCMsymptom::Xie Lei Bu Teng Tong	Symptom::Disease	Disease::MESH:C536849	-0.227674007
TCMsymptom::Xiong Bu Men Tong	Symptom::Disease	Disease::MESH:C536849	-0.305062652
TCMsymptom::Huang Shui Lin Li	Symptom::Disease	Disease::MESH:C536849	-0.566746175
TCMsymptom::Ru Fang Jie Jie	Symptom::Disease	Disease::MESH:C536849	-0.03398598
TCMsymptom::Ya Teng	Symptom::Disease	Disease::MESH:C536849	-0.244970575
TCMsymptom::Fu Rou Bu Qu	Symptom::Disease	Disease::MESH:C536849	-0.089881666
TCMsymptom::Yong Ju Chu Qi	Symptom::Disease	Disease::MESH:C536849	-0.087744027
TCMsymptom::Tan Chou Nan Chu	Symptom::Disease	Disease::MESH:C536849	-0.126657844
TCMsymptom::Niao Ji	Symptom::Disease	Disease::MESH:C536833	-0.177876174
TCMsymptom::Nong Tan	Symptom::Disease	Disease::MESH:C536833	-0.181569576
TCMsymptom::Ru E	Symptom::Disease	Disease::MESH:C536833	-0.590103388
TCMsymptom::Wei Huo Ya Tong	Symptom::Disease	Disease::MESH:C536833	-0.18644172
TCMsymptom::She An Hong	Symptom::Disease	Disease::MESH:C536833	-0.160619855
TCMsymptom::Feng Re Yu Fei Yan Tong	Symptom::Disease	Disease::MESH:C536833	-0.17024526
TCMsymptom::Xiao Er Liang Feng	Symptom::Disease	Disease::MESH:C536778	-0.316378474
TCMsymptom::Kou Gan	Symptom::Disease	Disease::MESH:C536631	-0.173135325
TCMsymptom::Kou Sheng Chuang	Syndrome::Symptom	Disease::MESH:C536631	-0.357119054
TCMsymptom::Xin Qi Tong	Symptom::Disease	Disease::MESH:C536631	-0.066429034
TCMsymptom::Fa Re	Symptom::Disease	Disease::MESH:C536631	-0.12260282
TCMsymptom::Ji Rou Hong Zhong Re Tong	Symptom::Disease	Disease::MESH:C536631	-0.427587241
TCMsymptom::Jing Shui Lin Li Bu Jing	Symptom::Disease	Disease::MESH:C536631	-0.351095259
TCMsymptom::Lin Li Teng Tong	Symptom::Disease	Disease::MESH:C536631	-0.344876349
TCMsymptom::Liu Nong	Symptom::Disease	Disease::MESH:C536631	-0.057964727
TCMsymptom::Liu Nong Ti	Symptom::Disease	Disease::MESH:C536631	-0.107976891
TCMsymptom::Mu Huang	Syndrome::Symptom	Disease::MESH:C536631	-0.205074549
TCMsymptom::Na Cha	Symptom::Disease	Disease::MESH:C536631	-0.130964354
TCMsymptom::Ou Tu	Symptom::Disease	Disease::MESH:C536631	-0.287426174
TCMsymptom::Shen Mu Fa Huang	Symptom::Disease	Disease::MESH:C536631	-0.245233804
TCMsymptom::Guan Fu Pi Man	Symptom::Disease	Disease::MESH:C536631	-0.349173754
TCMsymptom::Xia Zhi Chen Zhong	Symptom::Disease	Disease::MESH:C536631	-0.217587203
TCMsymptom::Xiao Bian Hun Zhuo	Symptom::Disease	Disease::MESH:C536631	-0.184787855
TCMsymptom::Xiao Er Ji Liang	Symptom::Disease	Disease::MESH:C536631	-0.305847436
TCMsymptom::Xie Lin	Symptom::Disease	Disease::MESH:C536631	-0.116202228
TCMsymptom::Zheng Jia Pi Kuai	Symptom::Disease	Disease::MESH:C536631	-0.19157967
TCMsymptom::Zu Jing Hong Zhong Re Tong	Symptom::Disease	Disease::MESH:C536631	-0.192405209
TCMsymptom::Er Bian Bu Li	Symptom::Disease	Disease::MESH:C536631	-0.43812871
TCMsymptom::Lao Re	Symptom::Disease	Disease::MESH:C536631	-0.030990189
TCMsymptom::Xiao Er Ji Liang Feng	Symptom::Disease	Disease::MESH:C536631	-0.387451231
TCMsymptom::Shi Bi	Symptom::Disease	Disease::MESH:C536631	-0.077696964
TCMsymptom::Pin Er Liu Nong	Symptom::Disease	Disease::MESH:C536631	-0.285642564
TCMsymptom::Jiao Qi Zhong Du	Symptom::Disease	Disease::MESH:C536631	-0.282584429
TCMsymptom::Xie Lin Se Tong	Symptom::Disease	Disease::MESH:C536631	-0.197242141
TCMsymptom::Cao Za	Symptom::Disease	Disease::MESH:C536631	-0.116921566
TCMsymptom::Qi Fu Zhang Tong	Symptom::Disease	Disease::MESH:C536631	-0.226338848
TCMsymptom::Guan Xie Zhang Tong	Symptom::Disease	Disease::MESH:C536631	-0.271903276
TCMsymptom::Cao Za Si Ji	Symptom::Disease	Disease::MESH:C536631	-0.452134371
TCMsymptom::E Ni	Symptom::Disease	Disease::MESH:C536631	-0.127667353
TCMsymptom::Ru Fang Zhang Tong	Symptom::Disease	Disease::MESH:C536631	-0.091453694
TCMsymptom::Ya Ken Chu Xie	Symptom::Disease	Disease::MESH:C536631	-0.24957481
TCMsymptom::Ya Ken Hong Zhong	Symptom::Disease	Disease::MESH:C536631	-0.235576317
TCMsymptom::Yi Ji	Symptom::Disease	Disease::MESH:C536631	-0.152776212
TCMsymptom::Kou Zao	Symptom::Disease	Disease::MESH:C536631	-0.199925169
TCMsymptom::Xiao Er Gan Ji Fa Re	Symptom::Disease	Disease::MESH:C536631	-0.188058019
TCMsymptom::Bian Bi	Symptom::Disease	Disease::MESH:C536631	-0.068657055
TCMsymptom::Fei Zhen Xian Hong	Symptom::Disease	Disease::MESH:C536631	-0.280671746
TCMsymptom::Feng Yan Lan Xian	Symptom::Disease	Disease::MESH:C536631	-0.05352943
TCMsymptom::Hong Re	Symptom::Disease	Disease::MESH:C536631	-0.63380456
TCMsymptom::Jian Xian Chi Lan	Symptom::Disease	Disease::MESH:C536631	-0.394006073
TCMsymptom::Mian Chi	Symptom::Disease	Disease::MESH:C536631	-0.188435301
TCMsymptom::Niao Xie Xie Se Zi Hong	Symptom::Disease	Disease::MESH:C536631	-0.053529158
TCMsymptom::Sai Zhong	Symptom::Disease	Disease::MESH:C536631	-0.146717548
TCMsymptom::She An Hong	Symptom::Disease	Disease::MESH:C536631	-0.079299279
TCMsymptom::Tai Lou	Symptom::Disease	Disease::MESH:C536631	-0.462511927
TCMsymptom::Tian Xing Chi Yan	Symptom::Disease	Disease::MESH:C536631	-0.479377687
TCMsymptom::Huo Du Chuang Yang	Symptom::Disease	Disease::MESH:C536631	-0.166764885
TCMsymptom::Yong Ju Chu Qi	Symptom::Disease	Disease::MESH:C536631	-0.148122042
TCMsymptom::Lian Chuang	Symptom::Disease	Disease::MESH:C536631	-0.463640213
TCMsymptom::Feng Zhen Sao Yang	Symptom::Disease	Disease::MESH:C536631	-0.085617721
TCMsymptom::Liu Huang Ti	Symptom::Disease	Disease::MESH:C536631	-0.021134878
TCMsymptom::Mu Hua	Symptom::Disease	Disease::MESH:C536631	-0.606589913
TCMsymptom::Mu Hun Bu Ming	Symptom::Disease	Disease::MESH:C536631	-0.140844658
TCMsymptom::Tan Chou	Symptom::Disease	Disease::MESH:C536631	-0.257964015
TCMsymptom::Tuo Xie	Symptom::Disease	Disease::MESH:C536631	-0.334736586
TCMsymptom::Tu Chuang	Symptom::Disease	Disease::MESH:C536631	-0.299160153
TCMsymptom::Feng Shi Re Bi	Symptom::Disease	Disease::MESH:C536631	-0.17062974
TCMsymptom::Feng Zhen	Symptom::Disease	Disease::MESH:C536631	-0.057179239
TCMsymptom::Tou Yong	Syndrome::Symptom	Disease::MESH:C536253	-0.111733735
TCMsymptom::Feng Re Gan Mao	Syndrome::Symptom	Disease::MESH:C536246	-0.044054396
TCMsymptom::Ya Tong	Syndrome::Symptom	Disease::MESH:C536246	-0.044993643
TCMsymptom::Da Bian Gan Jie	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.00036231
TCMsymptom::Da Bian Nong Xie	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.005602833
TCMsymptom::She Jian Hong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.030336659
TCMsymptom::Bu Mian	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.02439275
TCMsymptom::Kou Ku	Syndrome::TCMsymptom	Disease::MESH:C536227	-6.75E-05
TCMsymptom::Nian Ye Bian	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.000991325
TCMsymptom::Niao Huang	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.002734833
TCMsymptom::She Pang	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.110965468
TCMsymptom::She You Chi Hen	Syndrome::TCMsymptom	Disease::MESH:C536227	-2.49E-09
TCMsymptom::Shen Kun Zhong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.288448274
TCMsymptom::Shi Bi Ju Luan	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.000525413
TCMsymptom::Tu Nong	Syndrome::TCMsymptom	Disease::MESH:C536227	-6.67E-08
TCMsymptom::Guan Fu Pi Men	Syndrome::TCMsymptom	Disease::MESH:C536227	-7.98E-12
TCMsymptom::Xiao Bian Bai Zhuo	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.013822649
TCMsymptom::Xiao Bian Huang Shao	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.235490173
TCMsymptom::Xiong Fu Zhang Man	Syndrome::TCMsymptom	Disease::MESH:C536227	-4.90E-05
TCMsymptom::Xiong Xie Zhang Tong	Syndrome::TCMsymptom	Disease::MESH:C536227	-4.24E-05
TCMsymptom::Xie Niao	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.006728574
TCMsymptom::Zhuo Tong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.054452758
TCMsymptom::Shi Bi	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.003718709
TCMsymptom::Xi Suan Ruan	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.018160369
TCMsymptom::Bian Jie	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.100987069
TCMsymptom::Kou Bi Sheng Chuang	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.001857601
TCMsymptom::Ru Fang Zhong Tong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.013127288
TCMsymptom::Xiao Er Gan Ji	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.271012425
TCMsymptom::Fu Rou Bu Qu	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.250921607
TCMsymptom::Yue Jing Guo Duo	Syndrome::TCMsymptom	Disease::MESH:C536227	-1.47E-05
TCMsymptom::Zhi Chuang Chu Xie	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.00022797
TCMsymptom::Zhi Chuang Tong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.046400271
TCMsymptom::Zhi Chuang Zhong	Syndrome::TCMsymptom	Disease::MESH:C536227	-1.22E-09
TCMsymptom::Ting Zhong	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.004656142
TCMsymptom::Yong Chuang Zhong Du	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.000182395
TCMsymptom::Yong Zhong Ding Chuang	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.073969901
TCMsymptom::Zhi Lv	Syndrome::TCMsymptom	Disease::MESH:C536227	-6.97E-07
TCMsymptom::Bi Sai	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.039691437
TCMsymptom::Feng Re	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.119178891
TCMsymptom::Mu An Bu Ming	Syndrome::TCMsymptom	Disease::MESH:C536227	-3.83E-05
TCMsymptom::Yan Hou Gan Tong	Syndrome::TCMsymptom	Disease::MESH:C536227	-2.66E-09
TCMsymptom::Mu An	Syndrome::TCMsymptom	Disease::MESH:C536227	-0.006119154
TCMsymptom::Xie Lei Bu Teng Tong	Syndrome::Symptom	Disease::MESH:C536196	-0.34713468
TCMsymptom::Re Lin	Syndrome::Symptom	Disease::MESH:C536196	-0.354415894
TCMsymptom::Duo Yin	Syndrome::Symptom	Disease::MESH:C536196	-0.280404121
TCMsymptom::Niao Xie Xie Se Xian Hong	Syndrome::Symptom	Disease::MESH:C536196	-0.053031802
TCMsymptom::Liu Nong	Symptom::Disease	Disease::MESH:C535748	-0.28109628
TCMsymptom::Nong Shui	Syndrome::Symptom	Disease::MESH:C535748	-0.420894533
TCMsymptom::Ou Tu	Symptom::Disease	Disease::MESH:C535748	-0.144222438
TCMsymptom::Xia Li Nong Xie	Symptom::Disease	Disease::MESH:C535748	-0.322013885
TCMsymptom::Xie Xia Pi Kuai	Symptom::Disease	Disease::MESH:C535748	-0.273328066
TCMsymptom::Er Bian Bu Li	Symptom::Disease	Disease::MESH:C535748	-0.322966903
TCMsymptom::Ru Fang Zhong Kuai	Symptom::Disease	Disease::MESH:C535748	-0.121183902
TCMsymptom::Yong Ju Nong Cheng Bu Kui	Symptom::Disease	Disease::MESH:C535748	-0.489078015
TCMsymptom::Lian Chuang Mi Lan	Syndrome::Symptom	Disease::MESH:C535740	-0.146004587
TCMsymptom::Kou Sheng Chuang	Syndrome::Symptom	Disease::MESH:C535460	-0.355837107
TCMsymptom::Tu Xie	Symptom::Disease	Disease::MESH:C535460	-0.217510328
TCMsymptom::Niao Se Pian Huang	Symptom::Disease	Disease::MESH:C535460	-0.125418767
TCMsymptom::Xiong Xie Men Tong	Symptom::Disease	Disease::MESH:C535460	-0.054598812
TCMsymptom::Jiao Qi Zhong Du	Symptom::Disease	Disease::MESH:C535460	-0.281991988
TCMsymptom::Ting Shi	Symptom::Disease	Disease::MESH:C535460	-0.289337188
TCMsymptom::Gang Men Teng Tong	Symptom::Disease	Disease::MESH:C535460	-0.2894454
TCMsymptom::Wei Re	Syndrome::Symptom	Disease::MESH:C535460	-0.427511752
TCMsymptom::Ya Ken Hong Zhong	Symptom::Disease	Disease::MESH:C535460	-0.265378505
TCMsymptom::Niao Xie Xie Se Zi Hong	Symptom::Disease	Disease::MESH:C535460	-0.122424126
TCMsymptom::Xiong Fu Zhang Tong	Symptom::Disease	Disease::MESH:C535442	-0.273843199
TCMsymptom::Tan Chou	Syndrome::Symptom	Disease::MESH:C535442	-0.279660016
TCMsymptom::Feng Re Yu Fei Yan Tong	Syndrome::Symptom	Disease::MESH:C535442	-0.13103877
TCMsymptom::Bu Mei	Symptom::Disease	Disease::MESH:C535362	-0.410696298
TCMsymptom::Kou She Sheng Chuang	Syndrome::Symptom	Disease::MESH:C535362	-0.490993708
TCMsymptom::Xie Re Fa Ban	Symptom::Disease	Disease::MESH:C535362	-0.158196971
TCMsymptom::Fa Re	Symptom::Disease	Disease::MESH:C535362	-0.084559456
TCMsymptom::Nong Pao	Symptom::Disease	Disease::MESH:C535362	-0.146469742
TCMsymptom::Re Bi Teng Tong	Symptom::Disease	Disease::MESH:C535362	-0.069909565
TCMsymptom::She Ti Pang Da	Symptom::Disease	Disease::MESH:C535362	-0.136208907
TCMsymptom::Xie Xie	Symptom::Disease	Disease::MESH:C535362	-0.18286626
TCMsymptom::Re Bi	Symptom::Disease	Disease::MESH:C535362	-0.36873728
TCMsymptom::Lei Feng Shi Xing Guan Jie Yan	Symptom::Disease	Disease::MESH:C535362	-0.09060391
TCMsymptom::Pin Er Liu Nong	Symptom::Disease	Disease::MESH:C535362	-0.513054192
TCMsymptom::Cao Za Ou Tu	Symptom::Disease	Disease::MESH:C535362	-0.08235921
TCMsymptom::Guan Xie Zhang Tong	Symptom::Disease	Disease::MESH:C535362	-0.089749627
TCMsymptom::Ru Fang Teng Tong	Symptom::Disease	Disease::MESH:C535362	-0.177168489
TCMsymptom::Ru Xian Zeng Sheng	Symptom::Disease	Disease::MESH:C535362	-0.149067119
TCMsymptom::Ya Ken Chu Xie	Symptom::Disease	Disease::MESH:C535362	-0.161337718
TCMsymptom::Huo Du Chuang Yang	Symptom::Disease	Disease::MESH:C535362	-0.178167641
TCMsymptom::Zhi Zhong Chu Xie	Symptom::Disease	Disease::MESH:C535362	-0.498657912
TCMsymptom::Bi Liu Zhuo Ti	Symptom::Disease	Disease::MESH:C535362	-0.214383051
TCMsymptom::Yan Bian Ci Yang	Symptom::Disease	Disease::MESH:C535362	-0.355089128
TCMsymptom::Mu Se Tong	Symptom::Disease	Disease::MESH:C535362	-0.219621718
